feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12
136,62.16371269613003,A,434,58.70688897485531,C,966,48.08784034809506,B,853,27.279736807521346,C
792,75.41002297098142,A,102,42.734006431056834,B,59,37.071450168174984,D,154,73.6649278330897,D
783,22.18600489417537,A,841,44.981489968941574,C,716,55.97937919719934,B,573,18.89259960553391,B
171,71.93249646992497,B,378,27.976220206115272,C,51,43.42286357309975,A,276,8.600441262019649,D
159,23.533447285535477,C,583,29.451117599401005,A,16,43.97518795054084,B,221,96.96594128434438,C
201,98.74408423885544,A,885,70.19678329347383,D,504,49.57149721368317,D,591,30.06014174967013,D
487,56.428729456546996,C,338,1.4238330606537684,A,51,98.79964782745046,B,87,7.008532301323658,B
557,69.86828654627055,C,898,10.433751798625511,A,736,56.098296382679116,B,591,14.962876249285976,D
962,12.721756830008779,D,884,94.93217906094607,D,128,72.61043559357519,D,51,23.02316528519017,A
776,25.814942024115382,C,778,19.514790104437676,A,170,42.257813536088925,A,842,95.88062707370173,D
583,14.834325296871079,B,492,42.393968295612524,B,779,33.259056675818314,B,898,2.593464099612385,C
504,39.62690081190058,B,642,85.1188284761772,B,580,91.7411425816261,C,240,79.48653277632746,B
876,29.12945055633445,A,60,1.0101348800588414,C,633,74.49367245906551,C,372,78.31065328486311,D
371,73.55930370342635,C,813,92.59273975761413,D,989,58.66054681001364,A,128,50.46358721289109,A
103,11.762188983186967,B,509,6.295373765740497,B,180,34.30669807064652,A,798,93.35712380085546,C
125,75.45387747658646,B,392,17.916035902877063,C,738,26.52816711349836,D,229,2.329902232593133,B
313,5.5247776392201615,B,954,3.8812507899085293,A,969,25.955096293987438,D,347,50.02535772939914,B
976,20.999765894916848,A,119,52.432484577225246,C,906,50.86935288176669,B,913,26.092621573045854,D
995,79.40453420449569,B,775,94.36633669846472,C,328,87.60722614380668,A,195,76.4310204423695,B
798,74.53488746968159,C,995,84.06462454780961,B,703,88.22373421195431,B,968,18.15126017254068,B
458,48.15628527796748,B,471,64.3351060802032,C,932,74.75354111193984,D,939,87.63253943242138,C
230,5.948288792677629,B,328,19.363375119786106,D,992,54.7066256254293,B,101,41.14212543880512,A
658,61.37948042526063,A,21,87.09011275417143,A,301,24.25606403627882,B,305,14.450810069386657,B
882,41.26568629343574,C,97,75.72276372253518,D,251,48.40638887321722,B,4,4.440213943539089,B
197,32.33628686959901,B,815,27.417928591200834,A,518,69.777532641883,A,984,69.25576399432936,C
885,64.40065304582689,C,513,80.7038271761898,D,262,59.90664828566407,C,797,92.91721351124015,A
733,44.224841657970906,C,908,87.83798246515303,A,91,51.88937839737023,A,712,97.01715981522842,C
423,10.149688944864685,B,715,70.12437523053745,D,194,43.392950333799426,B,162,87.55858192959114,C
572,91.67909658072209,A,944,10.938030946082293,A,329,75.49891535737602,D,240,39.56400123685821,C
610,78.07081684588452,C,640,98.44043748965022,B,64,84.38127724019283,C,393,90.68007168489342,C
171,6.581440937764691,D,350,8.524097907632642,C,294,72.56821247094514,B,186,64.724082217702,B
382,52.98132314887886,B,132,65.79292482687313,C,965,93.85482619646106,B,81,7.2683830378769185,B
173,9.254378726964202,C,546,11.94200026537383,C,226,78.20747567823352,D,586,17.915642258844933,C
663,83.89169604679002,C,599,90.63592250346136,C,445,45.609880349234025,B,920,39.12342204827793,D
453,61.68838214414521,C,32,35.6477906588155,A,334,62.05859512169835,B,696,31.316597006483704,D
350,18.07246422373378,B,259,51.63879921639277,D,970,50.93235278212757,C,749,34.259154006228,A
902,3.053392937813876,D,476,18.69739685203705,D,63,55.08600639665197,A,726,73.76221964326021,A
952,4.126520202495641,C,836,55.109656788530636,B,879,89.67428653483918,D,81,6.829107141749892,C
634,51.22918173441814,C,825,93.94515061865994,C,497,30.784993112615467,D,735,60.97294798969221,B
494,73.70297438900062,A,882,90.26167399268252,C,583,2.2963846617243604,D,876,34.327433513289364,D
620,12.963204682061956,B,972,7.325696100021353,B,532,69.86903321617996,A,701,88.35831123287723,D
4,22.907122525580796,B,920,38.447592140959394,C,459,18.92035454134248,A,201,6.659671873444537,B
93,33.39873457178369,C,33,27.475704941174463,B,333,16.269009212835428,C,975,97.19545087431092,D
919,22.58960142405415,A,899,48.6547862341958,C,245,99.25514460216249,C,703,9.011757970376063,D
6,39.74231970602871,C,388,83.53918707117191,D,64,27.410750389721727,D,682,44.01288779868907,A
288,56.40188557074254,C,798,74.14632677929363,B,977,21.173008197288404,A,883,85.84981028261397,A
618,68.80873807588961,B,838,35.053841024220894,D,805,19.907344394578555,C,222,32.867933618229884,C
146,96.41374303851562,A,561,38.8839171266575,C,876,41.823000467169855,B,17,85.15857741307516,D
783,93.15352329863626,C,798,65.77124420881579,D,932,41.53236480077281,A,711,96.3535378178739,D
424,57.44257050806254,B,456,20.228291714432135,D,737,63.617450616659184,B,238,13.151873140453171,A
890,73.68085558917912,C,594,11.170073994304643,A,266,11.260230378791578,C,749,48.24633193805888,D
608,95.13634825791736,C,144,25.016257956881304,C,162,63.90904607908519,B,346,23.848634812913623,B
457,9.263722509599079,A,949,13.27921070389055,A,45,45.90965707148328,C,245,76.93626088306546,A
741,1.557841226281485,A,902,35.84644008148531,B,831,21.55775524654749,D,450,11.6909205833957,A
202,3.950176609228743,A,792,93.8190126218832,A,781,78.04388454050957,D,304,77.70018522467063,B
212,56.77158687492342,C,883,12.909648126491609,C,25,47.93222798989696,D,733,67.86650586977548,C
6,76.52050910495089,D,604,82.01389221729761,A,895,71.9890628844472,A,113,63.502867757707605,A
624,37.34042012375843,A,224,53.930155112377115,A,300,92.13638789981026,A,454,43.99676704465142,D
376,54.97867829803425,D,217,63.657404573578916,C,225,35.98707353871332,D,417,50.65597333294421,D
891,52.12026553630515,D,156,17.838154433790116,D,74,89.89254037507052,A,806,10.940409040884923,D
447,10.382318267609937,D,789,15.985957835717553,B,116,20.833806886665013,C,257,27.71881477808488,B
835,32.837238158180845,B,520,17.111624004369247,A,152,22.990912316108744,B,55,91.42557485835056,C
106,2.9240803630478966,C,36,67.03922476278304,C,581,66.70605866486815,C,439,44.75536121794749,A
651,11.959863191844578,A,636,75.03103840743117,A,714,11.160535784899373,D,138,40.88282707790954,A
811,81.373964068068,C,9,92.10424950545239,B,999,46.02322091881238,B,372,5.686178033129475,C
401,83.11193622758357,C,40,40.42104291404641,B,815,22.169395214554342,C,823,88.54721679207194,A
96,80.3926856844619,B,469,46.73496902591387,B,91,57.51477797974888,B,607,75.58740733079294,D
388,72.95504545427143,B,179,47.48990658358543,A,562,80.87542752418202,A,125,10.073248963321186,C
959,79.53797179359027,B,641,27.719892375870145,D,884,5.20002152194383,B,24,15.868686373964964,B
452,67.42725178568232,C,959,33.49503280975567,D,932,41.91769186610047,B,456,13.242574321913564,C
849,67.31350054281258,D,501,84.83520337159887,D,289,73.33658883252042,D,796,65.66630097830492,C
809,67.068817951689,C,373,35.028496274006244,C,92,34.883175979199564,A,92,16.731772411345176,A
979,51.89023617814221,B,68,87.04051409042503,D,872,5.1288992071506465,C,496,99.51486886742813,C
901,36.9713761130196,C,970,31.221503436822257,D,747,59.54665106894569,D,364,57.79225898111754,D
416,73.28933134999394,B,666,34.648433091722374,B,387,12.89628759428614,B,563,87.1435057901417,A
726,30.565955345087417,B,424,56.467806306112216,C,415,37.62205055040365,C,894,73.2758549624755,C
504,54.74731101628431,A,515,11.209557867179358,B,828,99.0627856483308,B,942,3.423971974386528,B
454,43.902206401570254,D,364,92.28416444945469,A,541,40.40397691167868,B,712,42.691986544806504,B
291,28.38560543227641,B,890,82.21958402521341,A,172,84.44283768146853,C,157,36.80052598255101,D
534,97.49430212479386,A,777,67.37987892325016,B,685,86.12081720326111,B,659,95.26664224722774,C
193,26.616412874980128,D,928,98.82437635611456,C,372,27.020285779521064,B,93,34.497101571012315,D
980,31.62001330857997,B,451,2.583936773343303,D,498,59.95499300619651,C,379,69.05593054423632,C
150,16.997162674048756,D,516,41.694971326799966,D,236,94.79840772309029,C,719,59.35849868871457,A
880,82.47508190611477,D,774,85.97596277483575,C,42,61.02693042971918,D,479,73.92733552623042,B
759,59.07235065489445,C,329,43.86871069762515,D,149,81.5121791493448,C,5,7.066012303180084,A
779,61.69088639076618,A,794,1.518892344117793,D,800,46.793729389605524,D,433,93.14804694560945,A
973,82.23557976811068,D,898,16.617657443999445,B,924,72.21341265951595,C,92,99.30783355611733,D
763,34.94904620435806,C,962,43.97316882628849,A,725,3.1633473436764037,D,311,55.88230842091308,A
515,20.169709112641165,D,370,67.12683823431964,C,687,78.95987239412914,D,46,17.268314981139262,B
393,20.642131035396492,C,597,17.102772570097432,C,611,67.51309390251089,B,143,87.07431193342981,C
316,73.52936232476368,B,854,45.35626296953861,D,478,36.52602551800201,A,762,65.08464642747697,D
76,61.797400291782296,B,387,2.2660652358188784,D,120,42.28160512940908,C,456,62.76972562546707,D
599,21.4275489796268,C,547,48.27255170119543,A,815,33.334776771785435,C,996,88.60633417929147,B
270,15.361474069401932,B,114,89.6965231476784,C,529,52.9043719914044,B,224,73.41599349397333,A
225,12.948043211035307,B,571,60.08003512083541,B,541,11.75888778515736,A,167,92.05683691973475,A
530,63.152066122600736,B,38,44.62490749148974,A,48,84.64657890670404,A,999,95.80083022876659,A
113,1.0117458461741506,D,545,17.063674233738112,B,386,48.327314170031954,C,406,35.1432268674672,D
251,2.8136149177508294,C,377,21.039437788134656,A,801,5.26711565473779,C,318,20.5934279885264,D
233,39.56576042698343,A,399,8.574485056937831,B,128,55.74321234483823,D,197,39.1599323116974,D
841,69.44363656334008,A,203,74.4986933124994,B,502,93.12119644042627,A,842,96.78329122590866,D
791,69.80889827324299,C,202,8.636392479905924,B,447,9.658590100404389,A,671,19.949047310695562,A
714,43.58170908716137,D,100,39.01093404468597,C,580,13.196063971353341,D,933,59.51959731169996,C
83,69.41628705385239,B,398,75.23462465776272,D,39,39.33114502177924,D,663,9.340735409548238,A
125,52.588521778432415,B,450,71.56944724193602,C,473,73.8268018127484,C,736,83.41609732801267,C
175,97.71621026293421,D,813,58.17568449194222,B,133,60.85757177045934,A,728,67.15242873906035,C
69,17.083561169846472,A,816,57.559465678480734,D,119,46.33798954284161,B,900,52.688911443700434,A
47,60.46605950285496,C,940,9.942479948898702,B,324,99.28184320283226,D,299,63.36914921618858,D
884,49.632638819149356,C,118,18.316611903694504,A,52,19.393535032339184,A,38,12.587942398909659,D
256,20.252168121111747,D,421,53.939701253613876,D,948,82.3539226974707,A,655,86.2826634568848,A
727,75.24905278202864,B,243,35.459952497302396,C,925,13.259858138911294,A,11,34.673961307912954,C
30,28.27529397326753,B,541,2.8747730082405623,B,933,18.781095601359777,A,281,17.74319716607268,C
281,38.789272090260624,B,227,80.01850655503719,D,136,30.248982291777864,D,410,2.4646921455478017,D
924,38.10822638916547,C,501,65.72751344364217,C,404,87.43647616811654,B,502,7.009486706924754,A
994,25.176242845606932,A,852,33.25276120024057,A,759,44.97636719274309,B,551,67.49278368760305,D
237,43.63982783814211,C,213,10.722314531945024,B,169,40.18275571821551,D,56,72.12825565165762,B
248,47.86124221183421,D,930,59.52887530356145,C,582,49.581853337459776,A,947,15.738621056989562,A
368,74.67794560812145,C,699,35.50640728809786,D,548,63.45972687536076,D,869,60.966027091038306,D
495,76.74178886332668,D,113,26.283544363806115,A,800,42.92592263487935,D,356,48.81849405923704,B
25,16.697040860874544,C,373,72.42545604859973,B,517,96.2906371609686,A,929,93.78173140742516,C
586,59.68445763342567,A,299,33.48685604389414,C,360,14.398849074461571,D,112,66.8551324175039,B
718,89.72358202966015,D,673,14.468800668094365,A,660,48.09096412344618,D,364,52.51273073256834,A
490,11.769874279571521,B,19,48.68372103512975,A,237,42.127872752578476,A,148,29.093875078925215,C
494,47.81849040887972,B,776,83.01811303670118,C,68,69.57797496056195,B,498,46.717668875722225,C
314,75.28495911842593,C,671,85.11621963576312,B,743,96.34525266426142,D,308,25.46306643623157,C
606,61.53764210385199,C,11,85.0849733152345,C,150,29.552874566111274,C,546,68.16047217053367,B
375,10.957980003065764,A,8,42.67106410074669,A,481,95.57732388695338,A,301,59.814271536808015,B
639,40.264006409746266,A,153,79.30248691270404,A,415,82.94226357759534,C,332,30.331574947186265,C
937,51.216710323469535,B,625,85.17284602858055,D,937,81.23731327531019,D,612,2.195009479648693,B
25,99.58871456991102,C,660,46.494282809072004,B,221,8.234519011120746,B,772,98.29573648134675,A
334,18.682183023041624,D,550,32.555199503117564,C,261,94.11776181150556,D,781,6.246080788117708,B
355,98.25995294885114,A,135,70.49449013424878,B,266,84.05385679851881,A,59,55.15421744942052,C
116,38.23882863871495,D,373,90.54245796324349,B,459,68.77372931783856,B,323,85.34974127944938,D
48,20.831728121308313,D,461,97.24309602732671,A,626,13.658064654600837,D,437,62.486466246057994,D
738,41.996799130275605,A,935,29.732255762038392,D,677,42.58368866861905,A,505,59.10608932160154,D
778,61.7855172794469,C,235,95.66093455704001,C,56,84.18259733044934,C,401,71.79484724354764,A
99,22.13624199718859,D,255,50.42894242404184,C,854,44.31560628180865,D,455,31.504422210951287,C
459,29.852469246910648,C,586,31.297435725797065,D,408,44.20906168576131,C,378,39.5744484101722,C
523,85.60010367179369,D,328,98.85141291212938,D,469,27.742454980534024,A,557,9.367867373046568,A
597,99.90193670521792,C,362,87.90298953726055,A,868,6.067636842170769,A,303,1.464987707268767,C
405,32.49909645834421,C,374,69.54924233825376,A,762,51.78737749058967,C,206,27.19112501517808,A
214,15.736823591044088,C,788,89.59928078204233,C,243,77.67247986153754,B,864,81.60897416698113,B
685,79.52391117941012,C,209,68.46729939778676,D,912,15.46106415201237,D,624,61.54874864149065,A
903,60.44511304023938,A,267,44.59997604576739,B,514,89.48397915835014,A,753,14.802318330668054,B
503,10.939713194184511,D,656,94.8569061483465,B,655,55.97311452017258,B,410,43.220189724366534,A
721,94.73037666216608,C,997,96.3615200938932,D,169,81.41758918177032,A,927,2.9334853878664577,A
448,8.726903311589307,B,554,32.1033346316841,C,575,67.03694739023078,A,880,80.42393362083796,C
894,62.910283761730476,D,736,36.08513812176973,B,433,14.359616723323118,A,124,46.64479239859388,B
576,42.969788333464564,D,858,38.88932363577505,B,666,90.7526294478762,C,671,28.412195650960502,A
258,56.10576790575365,C,506,82.3924492200069,D,862,72.09682553158365,C,464,77.04512599524423,D
844,22.1082053703543,D,564,79.32341943346714,A,767,4.522319983055271,A,316,97.06465816593574,A
121,69.12292952581451,B,421,98.32839537085668,B,578,58.42437963414812,D,513,40.918134318659945,C
810,96.01224922420063,B,308,47.05615402620364,A,886,48.532494450991976,B,174,76.77843554316001,C
978,46.38416153044665,B,137,73.9399423126919,B,285,86.05625354788293,A,802,32.80576846178364,B
54,52.772869479254496,D,419,85.81532651470201,C,454,13.15570626261756,B,218,76.04513121322277,C
331,24.74135538631925,D,195,22.901813375263693,A,188,59.49356054474856,A,694,96.54570072449104,A
784,89.29493039135703,C,95,62.434987323651605,C,705,31.717723942893514,B,699,65.38478951049579,A
241,97.14626610885587,D,490,55.22305996332269,A,296,25.316267832325934,D,606,24.655541667113187,A
755,78.84339162351938,D,903,74.5398734950396,D,523,3.230999688453264,B,41,69.32268602993756,D
530,54.7345767138206,C,258,69.84737027914926,D,692,33.89060802114701,A,51,84.61638235747562,D
483,95.72288562635444,B,25,81.4664684743121,B,382,40.21349238254793,D,517,40.96764282603774,C
187,16.231155481360403,C,232,31.80337384479493,C,343,45.33088379708839,A,344,62.578639663912654,B
858,48.37059512962663,A,332,22.419282775685815,A,602,73.73744536501077,A,906,26.002193003309273,A
656,54.22296496591489,D,606,80.71467435983509,C,223,40.95070069072178,C,678,46.00187628769677,C
262,49.6997255554853,D,862,36.69577967169577,C,335,20.328748248713456,B,931,17.41807901458044,A
953,80.43941043069162,A,221,29.469782234731266,B,457,40.416477188563384,A,706,83.71828745957072,D
364,67.36988621062004,A,297,34.34503402716008,D,448,7.886935582803194,D,989,10.574260698149518,D
491,13.539188125907907,A,203,7.569045114051718,A,738,97.2353486954368,D,659,6.528280525138489,C
431,35.29867942696298,C,948,77.54129026956949,B,615,7.557107458228875,D,678,53.905330259687574,D
239,34.56860799030175,B,343,71.80080619546791,C,337,20.98719449650776,C,437,58.66515871012481,B
304,56.997587086499934,C,593,55.71655292904526,D,355,43.375132007152004,A,376,91.90832827389565,C
298,29.854383348131798,A,205,71.89241301081373,D,356,93.40717713784855,D,234,21.125032741426462,B
76,12.60990518583715,C,993,37.940183508081226,A,899,18.694979158005076,C,562,78.02235243968444,D
700,65.71458390005641,D,961,30.241538534927574,D,232,40.57807060190384,D,334,64.76284867298682,D
333,85.25265691496723,C,892,86.36779794546644,C,267,98.94238876212563,C,860,74.42548060205378,B
900,93.22920145112647,A,77,42.823002458631414,D,796,60.60271499081868,B,674,16.587637502589523,C
999,97.28526334828811,D,550,20.39530500668432,C,190,61.84374409250661,A,900,45.199406288659624,D
758,78.33056777469238,B,707,75.1553476456218,A,48,97.43880737821986,D,61,36.251976692964156,B
642,14.830540400898315,C,976,34.25131357433307,C,284,51.10372086141473,C,879,70.25594026142784,C
474,85.45807059943573,C,42,21.97327878907299,D,814,1.2535137088963701,A,857,59.75989634184537,A
827,40.59604726486492,A,455,3.69421349387331,D,960,4.066984703337702,B,501,96.78601951747109,B
923,73.261220065444,B,182,97.08957406986433,A,55,68.45841521563896,C,759,14.73521709403918,D
283,53.595532491122746,D,757,47.26164901082894,A,339,21.93961161958385,D,247,47.88405410394375,A
591,83.03200723122958,A,195,17.014029429766026,D,119,48.3695928418304,A,966,69.69111775700199,A
72,43.12506755112917,A,590,76.02330479552222,A,2,55.58585336914337,B,732,37.50960999665919,B
263,7.117587263262056,C,832,88.87746167658335,C,224,67.06766116401471,B,358,92.39614635045952,D
703,56.12554737736461,B,976,53.268831267287254,B,748,9.290918582606453,C,393,85.4033431444511,C
879,17.957764912099645,A,388,3.807586419669674,C,203,76.24432455034524,B,692,87.41972880555603,C
887,96.58624560293934,C,927,37.14915317872331,C,656,92.0966334815229,D,338,61.295310544937365,D
942,53.169343516723664,D,637,25.067061927544273,A,11,26.318808129518047,C,927,47.696655776557506,C
575,55.80232058988879,A,141,64.00334951574048,B,259,38.66416151991556,B,854,37.422734460321905,D
892,90.81930556866695,D,27,52.36692237341858,D,951,74.63799740211667,A,68,12.84980955153795,C
12,62.83393926996631,D,315,36.217947529534364,A,298,25.595625605042372,D,161,94.87542033521993,A
141,30.97020834178101,C,321,65.2020086690822,C,669,54.68221182671714,A,612,27.098973151750563,C
766,30.31336707442374,B,448,58.858498927741735,B,197,66.33473679809606,B,827,80.40584224825905,B
555,50.656286340739165,D,793,90.74252232156594,A,604,88.04812213079168,D,419,2.1780976818183513,D
17,86.79421466398674,A,293,60.083492275728226,C,415,35.1912083972106,A,269,38.76827570922912,A
63,79.67820473289157,B,754,51.263476586451546,C,333,49.77217487936709,B,591,57.539517364331516,D
253,96.31131801962763,B,236,82.54333833125217,D,153,19.275341268135413,D,189,32.12357916857508,C
465,8.11672616236816,C,715,21.039547256803683,D,376,31.453437284914177,D,97,20.19571996588734,A
376,27.564280827469524,A,457,25.112897166067174,B,134,10.398702878164588,D,988,8.07359454016127,B
804,8.940563073558874,A,892,78.57374037569106,C,956,20.566136757315242,B,304,98.9217486773059,D
981,75.3568401963412,C,839,44.79267247620151,C,116,35.27492140858994,B,866,88.75456878232683,B
520,14.94253522588798,C,654,41.5143503471574,D,67,43.002910444445874,D,166,31.922893200307094,C
837,10.888745481763065,B,606,88.82071749330268,C,662,70.98087336534319,D,961,2.563574010437006,B
90,56.6055485028562,D,664,61.40079439501375,D,256,46.386443205133986,D,566,54.51700609242807,A
720,41.73698649979669,D,765,80.48800489958201,C,553,5.85586508373422,B,159,32.82749807834385,B
804,71.79503253748425,D,67,81.17404819035896,D,693,75.81879248470626,C,49,12.459446386447585,C
796,49.21452377832703,D,176,12.882639172865094,D,188,53.74688614433424,A,465,79.24039458062109,A
630,43.10812499810482,A,510,65.71653725050066,B,39,94.00143745704486,A,662,34.479229782433336,C
861,43.12454442595012,A,615,95.29911753190204,C,823,63.8887663853991,A,224,97.31232769778894,D
175,87.31576165948661,C,91,48.522681873179636,C,480,53.859248596296965,C,925,70.91208021965056,A
76,40.12733942152418,C,705,73.48606012671118,D,926,30.148457324177905,B,193,84.1322735448872,C
613,34.006315649193716,D,166,57.10655709450677,C,327,24.409578971319966,D,48,62.556442697018134,B
926,34.5149726252502,C,602,21.279751449856178,D,729,23.773344331180045,D,604,56.608668005265876,B
663,20.46347888467414,A,838,20.324170926171977,B,130,41.30515979082877,C,105,43.37549579622073,C
400,86.20819620682495,D,827,43.949483353411274,B,776,17.965770263982247,A,962,9.228526242855908,D
782,15.516450687730575,D,780,48.816066807132955,D,626,84.57677071809267,B,281,74.00308914521342,C
970,90.95246304216093,A,438,50.81011182200066,A,63,80.71454256349539,B,21,34.64430385737627,C
71,29.063304469189617,B,51,95.5450749927527,B,955,73.1559167393388,B,485,20.47155644910538,C
180,90.04325539521083,D,678,10.925199869610172,C,97,5.826326116255743,D,794,12.326919585656173,C
124,79.29124502464313,C,686,38.672146695485026,D,412,8.118681180146543,A,872,8.756034912123749,D
381,58.61676457408551,B,739,51.940196076980996,D,842,64.0061029404099,A,641,48.06631629831974,B
293,67.27753038794131,A,266,96.3481612006893,B,934,75.14785944588297,C,416,83.86155111200371,C
797,33.258564991667846,B,521,50.92716688369679,D,530,3.644878145681917,A,585,13.742522379938627,D
195,57.848632818438574,B,87,77.75229629196852,B,446,29.759521755098326,D,174,51.95886173308766,A
911,29.94788717194301,D,606,75.1785326961797,D,717,14.492035722286127,D,753,38.53155389440039,A
228,40.82500857515571,B,52,57.077960893418734,B,725,23.896619440503525,B,261,54.451862926418045,D
431,76.70159296769523,C,179,13.93960709661235,C,609,52.31932331736398,B,168,6.74552021640502,B
942,25.149323817211407,D,278,22.65711228586777,A,791,11.815225521541686,A,145,53.97838816222511,D
436,84.04575556791623,A,239,24.773885603528623,A,961,23.75357898479426,B,565,55.4466341300921,C
787,38.21240251283466,C,585,4.827305117858252,A,236,56.925931091123886,B,221,87.1382695961784,B
461,53.68482612476191,D,339,38.542582975921285,A,892,51.30279833677352,C,620,20.751010531093538,D
618,94.25408826872446,B,72,61.44085851524724,B,680,85.90151049677931,B,339,81.65937644965153,B
21,68.4443073885006,C,374,15.282363575158932,D,572,15.90739260758254,B,872,75.39047182993369,D
64,64.91480717161811,D,580,18.32856497006761,A,85,37.61858883321768,A,797,91.53167292276522,C
165,71.44916503289788,D,517,70.99164651186152,D,773,92.51161097034104,A,883,91.38035125681762,D
27,91.89302253729558,A,851,17.756085492443805,B,355,79.78402724569551,B,588,76.84785917119355,D
311,25.60285721292957,D,238,14.398222184276698,B,402,60.13837579632341,C,648,92.60021797495041,A
285,61.7108793741345,A,466,97.80634675918637,A,166,77.13026049398134,D,107,26.63649571142559,A
660,40.63899158398157,B,121,2.4587927936092644,C,228,45.38969734920961,D,555,16.407327920645578,C
281,2.1736740278141484,D,413,33.215408766081914,A,367,91.15803049211858,D,735,28.756752524662225,C
838,13.40478874420481,D,723,4.458729477673569,D,925,60.365987475193,C,143,84.14712435341559,C
831,33.174197631095254,B,774,83.96677116586399,A,410,69.86794043604466,B,162,32.03884358007457,C
164,56.93499714700965,D,837,58.770035712489516,B,60,65.54662203725258,D,602,82.04626638860748,D
898,88.26600289293089,D,570,5.747233436488441,B,164,67.60368876695367,B,894,37.825352281564086,C
918,79.32029770194251,C,43,61.92085324869283,D,230,64.46524104744176,B,931,80.15095554041324,D
224,55.780033569854275,A,504,13.186542870695389,D,882,8.302675126607197,B,989,84.87025019648468,D
784,8.313171372839294,D,197,50.07752816448353,D,594,60.781067787476154,D,929,68.10937590766196,D
146,29.304722749102883,D,72,67.27187853970871,A,157,78.55654320882726,C,353,97.97824182508143,D
965,37.30415614133214,A,91,15.702196250569068,A,927,1.0391887916656584,C,228,73.30166911003568,A
950,62.55000133518041,C,549,50.20799036685095,C,703,89.27590202657018,C,277,25.26865264739068,B
868,7.42743867500427,A,491,46.28368197862745,D,874,95.27113791106393,C,990,98.45677306919015,D
30,53.48916189554686,D,826,91.65929721540462,C,909,13.690841946677928,B,659,68.69741665609959,B
45,90.24499303832602,B,749,99.57443806295522,C,756,53.97016820488441,D,96,44.13814540975189,A
787,70.83783687404288,B,998,65.79297021654185,B,374,11.949052496152117,C,498,49.70092158067944,C
471,79.91060384971288,C,383,85.63105640642226,C,242,29.017777865135763,C,1,76.84612496671174,D
34,68.48588918754827,C,805,65.04131378625642,B,734,62.52776228293634,C,179,75.57056856886842,C
653,21.45232210508663,D,466,87.7523392876677,D,967,30.98240656357344,A,161,84.26947051823151,B
427,11.937898186535845,C,154,43.89393313793148,B,891,37.189465137802635,B,538,24.83102764321363,C
830,83.11957662748598,D,170,61.190995925529954,D,168,74.86735383967479,C,938,94.85842438130393,B
886,69.8549391655373,B,272,84.67178279219125,A,121,57.923332656462584,B,310,26.889471716296786,A
221,57.93109432282046,C,918,91.89048630187084,C,966,52.28643336723521,B,45,48.56781050479334,A
868,19.739003631856352,D,110,3.443590598401146,D,2,33.09317732330542,B,667,21.925897560692093,B
534,60.73115156586359,A,151,11.291316536466912,A,118,70.71095187435702,A,819,43.99446485364557,D
692,4.100856736993818,C,431,93.18603407247457,A,648,42.972695197049,A,28,65.33876806725678,D
948,12.765074305001985,D,451,57.282368203718605,D,842,89.98256374480579,C,212,49.692503512032616,D
367,31.877124830638028,D,643,99.02901729945243,B,639,60.55827282829959,B,520,25.603324690042626,C
932,44.93008946370527,A,780,79.47067122897182,D,753,54.29294745725247,A,858,39.31520023189778,D
841,12.935885086378034,B,23,81.99587819057129,C,507,80.51031476302288,D,927,59.85367773275347,B
743,12.874078201896044,A,367,39.226128257449716,A,374,49.058676729635984,D,5,89.87837761845965,B
915,72.86347239777992,D,651,26.496597395664903,B,108,28.649544669797585,B,523,42.94757286374931,A
550,57.402221246815074,A,820,60.227658224206145,D,299,16.354604026374332,D,341,57.91179735094118,B
582,53.84045609698883,A,239,88.02417776486492,D,433,56.62002800976281,C,200,91.17425776161664,D
116,45.791015016637445,D,434,72.84415236212308,A,112,43.06080348676872,D,666,84.26509947100446,D
239,97.67776752811183,B,953,47.745338877220554,D,406,40.340224378385685,D,634,19.349364637043863,A
335,5.9302280065433,A,704,75.56684712806279,C,970,35.59131178682924,D,188,36.812519066107306,D
441,18.882090439996166,A,127,69.34936469755189,B,500,67.48960937287043,B,302,79.08591202250037,A
148,65.1032679827225,C,942,91.39209106558799,C,675,52.38064725187104,A,140,73.37213197699568,A
9,14.500199731272891,C,541,27.092165090018838,A,787,54.18662708089209,D,747,76.95536259265008,B
288,59.34871286290821,D,633,12.81183446644396,B,900,31.50435532473315,D,13,16.78782354321687,B
388,57.20836132262692,D,198,47.53506513425412,A,19,61.75144685887002,B,714,46.5487207114233,D
50,97.12951318032455,D,686,36.74700027535297,A,745,40.948091373542624,C,372,69.8246030337731,D
850,88.45526221785322,C,656,97.51125355963086,C,20,77.17851403718633,C,349,41.18252499300379,C
517,94.6097810329778,D,482,1.7429145789591067,B,753,53.42352491786833,A,264,56.88422291035043,C
916,12.246634577923981,A,179,93.40492313599982,A,772,29.65579757770961,B,426,76.20696492768386,A
855,86.94669528816469,A,869,95.55284302749644,C,561,15.625237014865188,A,102,50.859879902985256,C
638,13.779975511102291,B,523,6.044879300077149,C,506,70.29366387725501,D,705,61.4125221383353,D
587,63.66028567585491,D,651,89.06741526342104,B,154,37.73946443071791,A,393,34.96992007903051,D
677,72.28773790712222,A,959,47.607105123512845,D,515,7.485607266889655,A,644,37.14183693044967,C
278,16.924496316779297,A,437,76.84892290893276,D,820,91.57695150543944,D,353,19.577097843487724,D
